# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
  DJPMMEHC_00024      K11706  396.60   68.0   9.6e-20 iron/zinc/manganese/copper transport system ATP-binding protein
  DJPMMEHC_00024      K10539  699.13   66.3   1.3e-19 L-arabinose transport system ATP-binding protein [EC:7.5.2.12]
  DJPMMEHC_00024      K01990  251.30   65.1   6.5e-19 ABC-2 type transport system ATP-binding protein
  DJPMMEHC_00024      K17207  725.97   63.3   1.6e-18 putative xylitol transport system ATP-binding protein
  DJPMMEHC_00024      K17204  627.63   62.8   1.6e-18 erythritol transport system ATP-binding protein
  DJPMMEHC_00024      K16786  346.13   62.0   5.3e-18 energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]
  DJPMMEHC_00024      K16013  510.50   61.0   7.8e-18 ATP-binding cassette, subfamily C, bacterial CydD
  DJPMMEHC_00024      K23513  732.80   60.4     9e-18 riboflavin transport system ATP-binding protein
  DJPMMEHC_00024      K23547  642.20   58.3   4.9e-17 sugar transport system ATP-binding protein
  DJPMMEHC_00024      K21397  381.93   56.2   1.9e-16 ABC transport system ATP-binding/permease protein
  DJPMMEHC_00024      K10542  730.20   55.9   2.6e-16 methyl-galactoside transport system ATP-binding protein [EC:7.5.2.11]
  DJPMMEHC_00024      K19973  340.30   55.6   4.1e-16 manganese transport system ATP-binding protein [EC:7.2.2.5]
  DJPMMEHC_00024      K11072  498.73   55.5     4e-16 spermidine/putrescine transport system ATP-binding protein [EC:7.6.2.11]
  DJPMMEHC_00024      K24712 1113.77   55.4   2.5e-16 D-galactose transport system ATP-binding protein [EC:7.5.2.11]
  DJPMMEHC_00024      K02013  257.90   55.3   4.6e-16 iron complex transport system ATP-binding protein [EC:7.2.2.-]
  DJPMMEHC_00024      K09817  267.07   54.9   7.8e-16 zinc transport system ATP-binding protein [EC:7.2.2.20]
  DJPMMEHC_00024      K06148  581.00   54.7   5.9e-16 ATP-binding cassette, subfamily C, bacterial
  DJPMMEHC_00024      K10829  364.03   54.7   7.2e-16 ferric hydroxamate transport system ATP-binding protein [EC:7.2.2.16]
  DJPMMEHC_00024      K11957  373.70   53.8   1.1e-15 neutral amino acid transport system ATP-binding protein
  DJPMMEHC_00024      K16012  452.43   53.7   1.2e-15 ATP-binding cassette, subfamily C, bacterial CydC
  DJPMMEHC_00024      K19340  298.10   53.7   1.6e-15 Cu-processing system ATP-binding protein
  DJPMMEHC_00024      K06159  568.50   53.6   1.2e-15 multidrug/microcin transport system ATP-binding/permease protein
  DJPMMEHC_00024      K05816  518.60   53.5   1.9e-15 sn-glycerol 3-phosphate transport system ATP-binding protein [EC:7.6.2.10]
  DJPMMEHC_00024      K20386       -   53.5   1.1e-15 ATP-binding cassette, subfamily B, bacterial CylB
  DJPMMEHC_00024      K23184  357.90   53.4   1.8e-15 ferric citrate transport system ATP-binding protein [EC:7.2.2.18]
  DJPMMEHC_00024      K02193  194.90   53.3   2.6e-15 heme exporter protein A [EC:7.6.2.5]
  DJPMMEHC_00024      K02056  507.23   53.0   2.3e-15 simple sugar transport system ATP-binding protein [EC:7.5.2.-]
  DJPMMEHC_00024      K02068  246.37   52.8   3.4e-15 UDP-glucose/iron transport system ATP-binding protein
  DJPMMEHC_00024      K11710  353.93   52.5     4e-15 manganese/zinc/iron transport system ATP- binding protein [EC:7.2.2.5]
  DJPMMEHC_00024      K10545  327.20   52.3   4.4e-15 D-xylose transport system ATP-binding protein [EC:7.5.2.10]
  DJPMMEHC_00024      K06158  580.93   51.5   5.3e-15 ATP-binding cassette, subfamily F, member 3
  DJPMMEHC_00024      K06174  279.07   51.4   5.5e-15 ATP-binding cassette, sub-family E, member 1
  DJPMMEHC_00024      K06147  622.70   50.4   1.3e-14 ATP-binding cassette, subfamily B, bacterial
  DJPMMEHC_00024      K16787  343.57   50.4   1.7e-14 energy-coupling factor transport system ATP-binding protein [EC:7.-.-.-]
  DJPMMEHC_00024      K09820  328.13   50.0   2.1e-14 manganese/iron transport system ATP-binding protein
  DJPMMEHC_00024      K06074  240.47   49.7   3.2e-14 vitamin B12 transport system ATP-binding protein [EC:7.6.2.8]
  DJPMMEHC_00024      K17210  668.87   49.1   2.7e-14 inositol transport system ATP-binding protein
  DJPMMEHC_00024      K15497  378.10   48.5   7.7e-14 molybdate/tungstate transport system ATP-binding protein [EC:7.3.2.5 7.3.2.6]
  DJPMMEHC_00024      K02006  338.27   48.4   5.8e-14 cobalt/nickel transport system ATP-binding protein
  DJPMMEHC_00024      K05685  537.13   48.4   4.3e-14 macrolide transport system ATP-binding/permease protein [EC:7.6.2.-]
  DJPMMEHC_00024      K02003  293.10   48.0   8.7e-14 putative ABC transport system ATP-binding protein
  DJPMMEHC_00024      K02032  399.13   47.4   9.8e-14 peptide/nickel transport system ATP-binding protein
  DJPMMEHC_00024      K02074  282.47   46.4   3.1e-13 zinc/manganese transport system ATP-binding protein
  DJPMMEHC_00024      K10199  482.83   46.2   2.9e-13 glucose/arabinose transport system ATP-binding protein
  DJPMMEHC_00024      K17314  477.43   46.2   2.6e-13 trehalose transport system ATP-binding protein
  DJPMMEHC_00024      K12292 1390.20   45.3     4e-13 ATP-binding cassette, subfamily C, bacterial, competence factor transporting protein [EC:3.4.22.-]
  DJPMMEHC_00024      K06160  581.33   45.3   4.1e-13 putative pyoverdin transport system ATP-binding/permease protein
  DJPMMEHC_00024      K23060  409.47   44.9   7.2e-13 arginine/lysine/histidine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00024      K10554  390.77   44.7     1e-12 fructose transport system ATP-binding protein
  DJPMMEHC_00024      K01995  314.03   44.5   9.1e-13 branched-chain amino acid transport system ATP-binding protein
  DJPMMEHC_00024      K19349  649.47   44.5   6.6e-13 pleuromutilin/lincosamide/streptogramin A transport system ATP-binding/permease protein
  DJPMMEHC_00024      K16960  398.73   44.3   1.1e-12 L-cystine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00024      K20344  769.87   44.3   6.1e-13 ATP-binding cassette, subfamily C, bacteriocin exporter
  DJPMMEHC_00024      K10822  138.23   43.9   1.7e-12 nonpolar-amino-acid-transporting ATPase [EC:7.4.2.2]
  DJPMMEHC_00024      K16963  393.27   43.9   1.5e-12 putative S-methylcysteine transport system ATP-binding protein
  DJPMMEHC_00024      K10038  395.67   43.8   1.4e-12 glutamine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00024      K06857  262.53   43.8   1.3e-12 tungstate transport system ATP-binding protein [EC:7.3.2.6]
  DJPMMEHC_00024      K02021  513.30   43.8     1e-12 putative ABC transport system ATP-binding protein
  DJPMMEHC_00024      K11952 1189.93   43.8   1.2e-12 bicarbonate transport system ATP-binding protein [EC:7.3.2.-]
  DJPMMEHC_00024      K11080  507.77   43.2   2.1e-12 mannopine transport system ATP-binding protein
  DJPMMEHC_00024      K12541  666.57   43.2   1.2e-12 ATP-binding cassette, subfamily C, bacterial LapB
  DJPMMEHC_00024      K10010  381.80   41.5   8.3e-12 L-cystine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00024      K23188  450.77   41.1   1.1e-11 ferric enterobactin transport system ATP-binding protein [EC:7.2.2.17]
  DJPMMEHC_00024      K16784  271.17   40.6   1.6e-11 biotin transport system ATP-binding protein [EC:7.6.2.-]
  DJPMMEHC_00024      K05780  229.80   40.6   1.6e-11 alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL [EC:2.7.8.37]
  DJPMMEHC_00024      K10441  709.70   40.1   1.3e-11 ribose transport system ATP-binding protein [EC:7.5.2.7]
  DJPMMEHC_00024      K10235  556.27   39.8   2.5e-11 alpha-glucoside transport system ATP-binding protein
  DJPMMEHC_00024      K09810  332.03   39.4   3.6e-11 lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-]
  DJPMMEHC_00024      K05781  277.20   39.0   4.3e-11 putative phosphonate transport system ATP-binding protein
  DJPMMEHC_00024      K02017  359.33   39.0   5.1e-11 molybdate transport system ATP-binding protein [EC:7.3.2.5]
  DJPMMEHC_00024      K09972  441.03   38.8   4.9e-11 general L-amino acid transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00024      K02041  271.80   38.7   6.5e-11 phosphonate transport system ATP-binding protein [EC:7.3.2.2]
  DJPMMEHC_00024      K12371  494.00   38.7   5.7e-11 dipeptide transport system ATP-binding protein
  DJPMMEHC_00024      K02028  376.20   38.6   5.2e-11 polar amino acid transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00024      K24949  365.97   37.9   9.9e-11 antimicrobial peptide resistance transport system ATP-binding protein [EC:7.6.2.-]
  DJPMMEHC_00024      K11963  283.10   37.9   9.1e-11 urea transport system ATP-binding protein
  DJPMMEHC_00024      K01996  320.93   37.8   1.1e-10 branched-chain amino acid transport system ATP-binding protein
  DJPMMEHC_00024      K11962  317.53   37.8     1e-10 urea transport system ATP-binding protein
  DJPMMEHC_00024      K05776  298.33   37.3   1.3e-10 molybdate transport system ATP-binding protein
  DJPMMEHC_00024      K12536  499.00   37.2   9.7e-11 ATP-binding cassette, subfamily C, type I secretion system permease/ATPase
  DJPMMEHC_00024      K15587  334.70   37.2   1.3e-10 nickel transport system ATP-binding protein [EC:7.2.2.11]
  DJPMMEHC_00024      K10041  406.50   37.2   1.6e-10 aspartate/glutamate/glutamine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00024      K10824  305.80   37.1   2.2e-10 nickel transport system ATP-binding protein [EC:7.2.2.11]
  DJPMMEHC_00024      K02071  329.70   35.7   5.2e-10 D-methionine transport system ATP-binding protein
  DJPMMEHC_00024      K18895 2293.67   35.3   2.4e-10 ATP-binding cassette, subfamily B, salmochelin/enterobactin exporter
  DJPMMEHC_00024      K17076  375.67   35.0   7.6e-10 putative lysine transport system ATP-binding protein
  DJPMMEHC_00024      K10830  357.77   34.9   9.4e-10 manganese/zinc transport system ATP-binding protein [EC:7.2.2.5]
  DJPMMEHC_00024      K10008  419.40   34.7   8.3e-10 glutamate transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00024      K02062  410.03   34.6   1.1e-09 thiamine transport system ATP-binding protein [EC:7.6.2.15]
  DJPMMEHC_00024      K09697  279.93   34.0   1.7e-09 sodium transport system ATP-binding protein [EC:7.2.2.4]
  DJPMMEHC_00024      K14699  603.53   33.9   1.3e-09 ATP-binding cassette, subfamily B, bacterial IrtB/YbtQ [EC:7.-.-.-]
  DJPMMEHC_00024      K15583  505.27   33.7   1.6e-09 oligopeptide transport system ATP-binding protein
  DJPMMEHC_00024      K11603  361.60   33.6     2e-09 manganese transport system ATP-binding protein [EC:7.2.2.5]
  DJPMMEHC_00024      K09812  292.07   33.6   2.4e-09 cell division transport system ATP-binding protein
  DJPMMEHC_00024      K24846  517.97   33.5   1.3e-09 ATP-binding cassette, subfamily B, bacterial PglK [EC:7.5.2.-]
  DJPMMEHC_00024      K02034  266.17   33.5   1.9e-09 peptide/nickel transport system permease protein
  DJPMMEHC_00024      K10017  469.17   33.2   2.6e-09 histidine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00024      K17325  441.30   32.7   3.7e-09 glycerol transport system ATP-binding protein
  DJPMMEHC_00024      K10025  455.37   32.6     4e-09 arginine/ornithine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00024      K23058  443.10   32.6     4e-09 putative lysine/arginine/ornithine/histidine/octopine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00024      K06161 1053.50   32.2   3.7e-09 putative syringomycin transport system ATP-binding/permease protein
  DJPMMEHC_00024      K10004  408.20   32.1   6.1e-09 glutamate/aspartate transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00024      K20490  294.70   32.1   6.5e-09 lantibiotic transport system ATP-binding protein
  DJPMMEHC_00024      K10021  430.80   31.6   7.5e-09 octopine/nopaline transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00024      K09695  345.43   31.6   9.4e-09 lipooligosaccharide transport system ATP-binding protein
  DJPMMEHC_00024      K14698  616.33   31.0   8.1e-09 ATP-binding cassette, subfamily B, bacterial IrtA/YbtP [EC:7.-.-.-]
  DJPMMEHC_00024      K09814  291.60   30.9   1.3e-08 hemin transport system ATP-binding protein [EC:7.6.2.-]
  DJPMMEHC_00024      K11050  352.17   30.1   2.5e-08 multidrug/hemolysin transport system ATP-binding protein
  DJPMMEHC_00024      K18894 2140.17   30.0   9.5e-09 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_00024      K18231  454.87   30.0   1.8e-08 macrolide transport system ATP-binding/permease protein
  DJPMMEHC_00024      K18104  618.43   30.0   1.4e-08 ATP-binding cassette, subfamily B, bacterial AbcA/BmrA [EC:7.6.2.2]
  DJPMMEHC_00024      K16202  569.93   29.9   2.2e-08 dipeptide transport system ATP-binding protein
  DJPMMEHC_00024      K02065  294.23   29.9   2.9e-08 phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
  DJPMMEHC_00024      K11958  375.13   29.6   3.8e-08 neutral amino acid transport system ATP-binding protein
  DJPMMEHC_00024      K09693  382.27   29.4   4.1e-08 teichoic acid transport system ATP-binding protein [EC:7.5.2.4]
  DJPMMEHC_00024      K10831  339.77   29.3     5e-08 taurine transport system ATP-binding protein [EC:7.6.2.7]
  DJPMMEHC_00024      K11085  724.80   29.1   1.6e-08 ATP-binding cassette, subfamily B, bacterial MsbA [EC:7.5.2.6]
  DJPMMEHC_00024      K15738  633.23   29.0   3.1e-08 ABC transport system ATP-binding/permease protein
  DJPMMEHC_00024      K24819  791.70   29.0   3.6e-08 ATP-binding cassette, subfamily B, beta-glucan exporter [EC:7.5.2.3]
  DJPMMEHC_00024      K24708  677.63   28.8   3.3e-08 ATP-binding cassette, subfamily B, putative efflux pump [EC:7.6.2.-]
  DJPMMEHC_00024      K18889  664.70   28.8     4e-08 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_00024      K10000  348.87   28.6   8.2e-08 arginine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00024      K24821  862.80   28.3   4.8e-08 ATP-binding cassette, subfamily B, heavy metal transporter
  DJPMMEHC_00024      K16907  356.07   28.3   9.3e-08 fluoroquinolone transport system ATP-binding protein [EC:7.6.2.-]
  DJPMMEHC_00024      K17063  443.53   28.3   9.7e-08 arginine/lysine/histidine/glutamine transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00024      K13926  850.70   28.2   3.6e-08 ribosome-dependent ATPase
  DJPMMEHC_00024      K20459  368.60   28.1   1.2e-07 lantibiotic transport system ATP-binding protein
  DJPMMEHC_00024      K18216  852.50   28.0     6e-08 ATP-binding cassette, subfamily B, tetracycline resistant protein
  DJPMMEHC_00024      K13409  689.87   27.4   7.3e-08 ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB
  DJPMMEHC_00024      K19350  365.87   27.4   1.5e-07 lincosamide and streptogramin A transport system ATP-binding/permease protein
  DJPMMEHC_00024      K06020  634.97   27.1   1.7e-07 energy-dependent translational throttle protein EttA
  DJPMMEHC_00024      K06861  278.37   26.9   2.4e-07 lipopolysaccharide export system ATP-binding protein [EC:7.5.2.5]
  DJPMMEHC_00024      K15600  258.30   26.7   2.8e-07 putative hydroxymethylpyrimidine transport system ATP-binding protein
  DJPMMEHC_00024      K18230  480.77   26.7   1.7e-07 macrolide transport system ATP-binding/permease protein
  DJPMMEHC_00024      K15555  313.20   26.7   3.3e-07 sulfonate transport system ATP-binding protein [EC:7.6.2.14]
  DJPMMEHC_00024      K12531  996.53   26.7   1.3e-07 ATP-binding cassette, subfamily B, bacterial RtxE
  DJPMMEHC_00024      K02049  347.90   26.6   3.2e-07 NitT/TauT family transport system ATP-binding protein
  DJPMMEHC_00024      K23064  411.13   26.6   2.6e-07 hydroxyproline transport system ATP-binding protein [EC:7.4.2.1]
  DJPMMEHC_00024      K02029  219.97   26.5   2.6e-07 polar amino acid transport system permease protein
  DJPMMEHC_00024      K11004  957.20   25.7   2.8e-07 ATP-binding cassette, subfamily B, bacterial HlyB/CyaB
  DJPMMEHC_00024      K18893  780.17   25.4   4.1e-07 ATP-binding cassette, subfamily B, multidrug efflux pump
  DJPMMEHC_00024      K10823  490.13   25.2   7.2e-07 oligopeptide transport system ATP-binding protein
  DJPMMEHC_00024      K05847  355.60   25.2   9.5e-07 osmoprotectant transport system ATP-binding protein [EC:7.6.2.9]
  DJPMMEHC_00024      K16920  345.40   25.1   9.6e-07 acetoin utilization transport system ATP-binding protein
  DJPMMEHC_00024      K20485  585.63   25.1   4.7e-07 ATP-binding cassette, subfamily B, bacterial NisT/SpaT
  DJPMMEHC_00024      K18232  469.97   25.0     1e-06 oleandomycin transport system ATP-binding protein
  DJPMMEHC_00024      K12372  454.97   24.8   1.1e-06 dipeptide transport system ATP-binding protein
  DJPMMEHC_00024      K11635  382.43   24.5   1.3e-06 putative ABC transport system ATP-binding protein
  DJPMMEHC_00024      K17240  489.33   24.5   1.1e-06 inositol-phosphate transport system ATP-binding protein
  DJPMMEHC_00024      K02036  255.50   23.8   2.1e-06 phosphate transport system ATP-binding protein [EC:7.3.2.1]
  DJPMMEHC_00024      K02010  436.07   22.8   2.1e-06 iron(III) transport system ATP-binding protein [EC:7.2.2.7]
  DJPMMEHC_00024      K19309  421.43   22.7     5e-06 bacitracin transport system ATP-binding protein
  DJPMMEHC_00024      K06949  100.63   22.4   5.3e-06 ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]
  DJPMMEHC_00024      K05674 1496.80   21.9   2.5e-06 ATP-binding cassette, subfamily C (CFTR/MRP), member 10
  DJPMMEHC_00024      K17324  369.60   21.9   6.2e-06 glycerol transport system ATP-binding protein
  DJPMMEHC_00024      K11076  483.03   21.8   6.1e-06 putrescine transport system ATP-binding protein [EC:7.6.2.16]
  DJPMMEHC_00024      K03546  166.57   21.7   6.5e-06 DNA repair protein SbcC/Rad50
  DJPMMEHC_00024      K02000  399.53   21.7   9.1e-06 glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9]
  DJPMMEHC_00024      K15579  423.83   21.5     1e-05 nitrate/nitrite transport system ATP-binding protein
  DJPMMEHC_00024      K02018  245.83   21.0   1.1e-05 molybdate transport system permease protein
  DJPMMEHC_00024      K23148  173.27   20.7   2.8e-05 cytidine diphosphoramidate kinase [EC:2.7.1.224]
  DJPMMEHC_00024      K19083  405.17   20.7   1.8e-05 bacitracin transport system ATP-binding protein
  DJPMMEHC_00024      K19229  463.93   20.6   1.9e-05 cationic peptide transport system ATP-binding protein
  DJPMMEHC_00024      K15558       -   20.2   3.4e-05 phthalate transport system ATP-binding protein
  DJPMMEHC_00024      K11084  428.67   19.8   2.6e-05 2-aminoethylphosphonate transport system ATP-binding protein
  DJPMMEHC_00024      K09013  164.80   19.6   3.2e-05 Fe-S cluster assembly ATP-binding protein
  DJPMMEHC_00024      K02471  423.33   19.5   2.2e-05 vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein
  DJPMMEHC_00024      K24910  513.23   19.4   2.6e-05 ATP-binding cassette, subfamily B, bacterial RamA/AmfB
  DJPMMEHC_00024      K11953  527.57   19.4   4.2e-05 bicarbonate transport system ATP-binding protein [EC:7.3.2.-]
  DJPMMEHC_00024      K06958  145.97   19.2   4.4e-05 RNase adapter protein RapZ
  DJPMMEHC_00024      K11631  409.53   19.1   6.4e-05 bacitracin transport system ATP-binding protein
