# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
  BNDDHPLM_00016      K17462  129.17   16.5   0.00038 putative AdoMet-dependent methyltransferase [EC:2.1.1.-]
  BNDDHPLM_00016      K00574  124.80   16.3   0.00028 cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]
  BNDDHPLM_00016      K15467       -   15.1    0.0012 27-O-demethylrifamycin SV methyltransferase [EC:2.1.1.315]
  BNDDHPLM_00016      K21552  124.83   15.1    0.0011 methyl halide transferase [EC:2.1.1.165]
  BNDDHPLM_00016      K03438   35.77   15.0   0.00093 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
  BNDDHPLM_00016      K23095  240.67   14.6    0.0012 demethylphylloquinol methyltransferase [EC:2.1.1.329]
  BNDDHPLM_00016      K00557  266.97   14.0    0.0018 tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]
  BNDDHPLM_00016      K00563  133.30   13.9    0.0018 23S rRNA (guanine745-N1)-methyltransferase [EC:2.1.1.187]
  BNDDHPLM_00016      K13604  500.13   13.8    0.0022 bacteriochlorophyllide d C-20 methyltransferase [EC:2.1.1.333]
  BNDDHPLM_00016      K18845  155.30   13.8    0.0026 16S rRNA (guanine(1405)-N(7))-methyltransferase [EC:2.1.1.179]
  BNDDHPLM_00016      K02169  170.27   13.6    0.0023 malonyl-CoA O-methyltransferase [EC:2.1.1.197]
  BNDDHPLM_00016      K20082  537.27   13.1     0.004 O-methyltransferase StaMB [EC:2.1.1.139]
  BNDDHPLM_00016      K19306  106.63   12.9    0.0034 18S rRNA (guanine1575-N7)-methyltransferase [EC:2.1.1.309]
  BNDDHPLM_00016      K07444  445.13   12.7    0.0038 putative N6-adenine-specific DNA methylase [EC:2.1.1.-]
  BNDDHPLM_00016      K02528  248.40   12.7    0.0045 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]
  BNDDHPLM_00016      K13623  184.33   12.7    0.0065 S-adenosylmethionine-diacylgycerolhomoserine-N-methlytransferase
  BNDDHPLM_00016      K15444  307.20   12.6    0.0052 tRNA (uracil-5-)-methyltransferase TRM9 [EC:2.1.1.229]
  BNDDHPLM_00016      K03183  267.70   12.5    0.0056 demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]
  BNDDHPLM_00016      K06970  363.53   12.4    0.0055 23S rRNA (adenine1618-N6)-methyltransferase [EC:2.1.1.181]
  BNDDHPLM_00016      K20081  467.17   12.4     0.007 N-methyltransferase StaMA [EC:2.1.1.-]
  BNDDHPLM_00016      K07319  246.73   12.1    0.0065 adenine-specific DNA-methyltransferase [EC:2.1.1.72]
  BNDDHPLM_00016      K23151  137.57   11.8    0.0084 methyltransferase-like protein 23 [EC:2.1.1.-]
  BNDDHPLM_00016      K06983  220.47   11.8    0.0097 uncharacterized protein
  BNDDHPLM_00016      K21460  422.20   11.3      0.01 L-tyrosine C(3)-methyltransferase [EC:2.1.1.304]
  BNDDHPLM_00016      K16217  294.27   11.2     0.017 geranyl diphosphate 2-C-methyltransferase [EC:2.1.1.255]
  BNDDHPLM_00016      K12297  549.43   10.7    0.0088 23S rRNA (guanine2445-N2)-methyltransferase / 23S rRNA (guanine2069-N7)-methyltransferase [EC:2.1.1.173 2.1.1.264]
  BNDDHPLM_00016      K18897  218.93   10.6     0.031 sarcosine/dimethylglycine N-methyltransferase [EC:2.1.1.157]
  BNDDHPLM_00016      K00555  111.60   10.0      0.02 tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]
  BNDDHPLM_00016      K05351  479.57    9.2     0.033 D-xylulose reductase [EC:1.1.1.9]
  BNDDHPLM_00017      K03298  161.00  126.0   1.8e-37 drug/metabolite transporter, DME family
  BNDDHPLM_00017      K15269  157.80  114.8   4.3e-34 probable blue pigment (indigoidine) exporter
  BNDDHPLM_00017      K15268  167.40   92.1   3.1e-27 O-acetylserine/cysteine efflux transporter
  BNDDHPLM_00017      K11939  123.67   82.0   3.6e-24 inner membrane transporter RhtA
  BNDDHPLM_00017      K15270  169.40   72.6   3.1e-21 S-adenosylmethionine uptake transporter
  BNDDHPLM_00017      K07790  236.03   32.5   4.4e-09 putative membrane protein PagO
  BNDDHPLM_00017      K08978   70.30   24.7   1.5e-06 bacterial/archaeal transporter family protein
  BNDDHPLM_00017      K12962   88.57   18.4   0.00015 undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnE
  BNDDHPLM_00017      K23674       -   18.0   0.00015 terminal-alkyne amino-acid exporter
  BNDDHPLM_00017      K05786   98.40   17.2   0.00016 chloramphenicol-sensitive protein RarD
  BNDDHPLM_00017      K05802  469.77    4.6      0.97 potassium-dependent mechanosensitive channel
  BNDDHPLM_00017      K02002   95.27    4.5       1.2 glycine betaine/proline transport system substrate-binding protein
  BNDDHPLM_00017      K03748  106.87    4.4       1.8 SanA protein
  BNDDHPLM_00017      K11623  267.43    4.1       1.5 two-component system, NarL family, sensor histidine kinase YdfH [EC:2.7.13.3]
  BNDDHPLM_00017      K07778  172.60    2.6       4.5 two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]
  BNDDHPLM_00017      K14116   99.00    2.4        15 energy-converting hydrogenase B subunit G
  BNDDHPLM_00017      K01992   18.90    1.4        13 ABC-2 type transport system permease protein
* BNDDHPLM_00018      K14392  412.00  676.9  1.6e-204 sodium/pantothenate symporter
  BNDDHPLM_00018      K11928  362.63  344.3  9.3e-104 sodium/proline symporter
  BNDDHPLM_00018      K03307  306.33  274.2   1.9e-82 solute:Na+ symporter, SSS family
  BNDDHPLM_00018      K14393  283.07  155.9   1.5e-46 cation/acetate symporter
  BNDDHPLM_00018      K14386  819.23  114.5   4.1e-34 solute carrier family 5 (sodium-dependent multivitamin transporter), member 6
  BNDDHPLM_00018      K14388  404.40   89.9   1.2e-26 solute carrier family 5 (sodium-coupled monocarboxylate transporter), member 8/12
  BNDDHPLM_00018      K20989  205.57   80.8   5.6e-24 urea-proton symporter
  BNDDHPLM_00018      K14387  347.40   57.5   6.9e-17 solute carrier family 5 (high affinity choline transporter), member 7
  BNDDHPLM_00019      K09940   46.13   13.7    0.0031 uncharacterized protein
* BNDDHPLM_00020      K01961  724.60  818.2  2.9e-247 acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
  BNDDHPLM_00020      K01968  905.37  697.4    3e-210 3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]
  BNDDHPLM_00020      K01965  847.97  680.4  2.9e-205 propionyl-CoA carboxylase alpha chain [EC:6.4.1.3]
  BNDDHPLM_00020      K01959  733.73  674.4  7.1e-204 pyruvate carboxylase subunit A [EC:6.4.1.1]
  BNDDHPLM_00020      K11263  829.73  667.8  1.6e-201 acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
  BNDDHPLM_00020      K13777  882.93  652.9  5.7e-197 geranyl-CoA carboxylase alpha subunit [EC:6.4.1.5]
  BNDDHPLM_00020      K01958  851.07  642.8  1.1e-193 pyruvate carboxylase [EC:6.4.1.1]
  BNDDHPLM_00020      K01941  689.27  565.6  2.1e-170 urea carboxylase [EC:6.3.4.6]
  BNDDHPLM_00020      K18603  861.47  562.1    1e-169 acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3]
  BNDDHPLM_00020      K20141  969.43  545.5  7.6e-165 2-oxoglutarate carboxylase small subunit [EC:6.4.1.7]
  BNDDHPLM_00020      K01964  973.53  497.4  3.7e-150 acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3]
  BNDDHPLM_00020      K01955 1523.30   92.0   1.9e-27 carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
  BNDDHPLM_00020      K01921  187.20   63.7   1.1e-18 D-alanine-D-alanine ligase [EC:6.3.2.4]
  BNDDHPLM_00020      K17810  151.23   59.8   1.8e-17 D-aspartate ligase [EC:6.3.1.12]
  BNDDHPLM_00020      K14940  275.00   47.2   1.4e-13 gamma-F420-2:alpha-L-glutamate ligase [EC:6.3.2.32]
  BNDDHPLM_00020      K05827  296.17   44.1   1.2e-12 [lysine-biosynthesis-protein LysW]---L-2-aminoadipate ligase [EC:6.3.2.43]
  BNDDHPLM_00020      K01589  267.47   42.4   3.3e-12 5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]
  BNDDHPLM_00020      K01945  151.77   41.4   5.4e-12 phosphoribosylamine---glycine ligase [EC:6.3.4.13]
  BNDDHPLM_00020      K05844  303.33   41.3   9.5e-12 ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-]
  BNDDHPLM_00020      K06913  223.37   36.5   2.3e-10 uncharacterized protein
  BNDDHPLM_00020      K06914  191.50   36.4   2.4e-10 tyramine---L-glutamate ligase [EC:6.3.4.24]
  BNDDHPLM_00020      K19412  292.67   32.0   6.6e-09 glutamate--LysW ligase ArgX [EC:6.3.2.-]
  BNDDHPLM_00020      K08289  260.50   31.3   1.1e-08 phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2]
  BNDDHPLM_00020      K15740  265.17   26.2   3.3e-07 tetrahydromethanopterin:alpha-L-glutamate ligase [EC:6.3.2.33]
  BNDDHPLM_00020      K22115       -   17.1   0.00021 L-arginine-specific L-amino acid ligase [EC:6.3.2.48]
  BNDDHPLM_00020      K18856  456.20   16.7   0.00024 D-alanine---D-serine ligase [EC:6.3.2.35]
  BNDDHPLM_00020      K15739  561.03   16.4   0.00033 D-alanine---(R)-lactate ligase [EC:6.1.2.1]
  BNDDHPLM_00020      K03802  316.20   14.3   0.00095 cyanophycin synthetase [EC:6.3.2.29 6.3.2.30]
  BNDDHPLM_00020      K18843   32.90   13.8     0.004 antitoxin HicB
  BNDDHPLM_00020      K06863  244.23   13.3    0.0026 5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.23]
  BNDDHPLM_00020      K16181  426.67   13.3    0.0024 3-methylornithine--L-lysine ligase [EC:6.3.2.-]
  BNDDHPLM_00020      K03079  156.63    5.6      0.63 L-ribulose-5-phosphate 3-epimerase [EC:5.1.3.22]
* BNDDHPLM_00021      K02160   91.40  198.0   1.4e-59 acetyl-CoA carboxylase biotin carboxyl carrier protein
  BNDDHPLM_00021      K23351  119.23   68.4   6.4e-20 glutaconyl-CoA/methylmalonyl-CoA decarboxylase subunit gamma
  BNDDHPLM_00021      K17490  139.67   57.7   1.6e-16 methylmalonyl-CoA carboxyltransferase 1.3S subunit [EC:2.1.3.1]
  BNDDHPLM_00021      K01965  847.97   48.3   4.5e-14 propionyl-CoA carboxylase alpha chain [EC:6.4.1.3]
  BNDDHPLM_00021      K11263  829.73   48.3   4.6e-14 acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
  BNDDHPLM_00021      K15037  124.13   44.3   1.6e-12 biotin carboxyl carrier protein
  BNDDHPLM_00021      K01960  712.13   42.3   3.5e-12 pyruvate carboxylase subunit B [EC:6.4.1.1]
  BNDDHPLM_00021      K01968  905.37   41.2   6.8e-12 3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]
  BNDDHPLM_00021      K18605  207.23   37.8   1.7e-10 biotin carboxyl carrier protein
  BNDDHPLM_00021      K01958  851.07   36.9   6.3e-11 pyruvate carboxylase [EC:6.4.1.1]
  BNDDHPLM_00021      K20140 1260.93   36.5   1.8e-10 2-oxoglutarate carboxylase large subunit [EC:6.4.1.7]
  BNDDHPLM_00021      K00627  500.67   34.7   8.6e-10 pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]
  BNDDHPLM_00021      K01941  689.27   33.8   7.2e-10 urea carboxylase [EC:6.3.4.6]
  BNDDHPLM_00021      K13777  882.93   31.6     6e-09 geranyl-CoA carboxylase alpha subunit [EC:6.4.1.5]
  BNDDHPLM_00021      K00658  468.37   28.9   5.2e-08 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
  BNDDHPLM_00021      K11381  526.13   28.3   3.8e-08 2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]
  BNDDHPLM_00021      K09699  434.77   19.1   3.7e-05 2-oxoisovalerate dehydrogenase E2 component (dihydrolipoyl transacylase) [EC:2.3.1.168]
  BNDDHPLM_00021      K21687  151.87   16.2   0.00098 resuscitation-promoting factor RpfA
  BNDDHPLM_00021      K08941  252.97   15.6    0.0011 photosystem P840 reaction center iron-sulfur protein
  BNDDHPLM_00021      K03117   69.33   14.8    0.0032 sec-independent protein translocase protein TatB
  BNDDHPLM_00021      K13408  235.10   14.7     0.001 membrane fusion protein
  BNDDHPLM_00021      K18898  486.00   13.0     0.003 membrane fusion protein, multidrug efflux system
  BNDDHPLM_00021      K24950  244.47   12.0    0.0058 membrane fusion protein, antimicrobial resistance system
  BNDDHPLM_00021      K15539   48.87   12.0     0.012 cytoskeleton protein RodZ
  BNDDHPLM_00021      K12542  388.77   11.9    0.0062 membrane fusion protein, adhesin transport system
  BNDDHPLM_00021      K02005  226.07   11.6     0.011 HlyD family secretion protein
  BNDDHPLM_00021      K11003  353.63   11.4      0.01 membrane fusion protein, hemolysin D
  BNDDHPLM_00021      K19586  494.50   10.9     0.014 membrane fusion protein, multidrug efflux system
  BNDDHPLM_00021      K22758   71.07   10.6      0.04 coiled-coil-helix-coiled-coil-helix domain-containing protein 2
  BNDDHPLM_00021      K12447  439.70   10.2     0.014 UDP-sugar pyrophosphorylase [EC:2.7.7.64]
  BNDDHPLM_00021      K18544  514.40   10.0     0.036 streptogrisin A [EC:3.4.21.80]
  BNDDHPLM_00021      K02451   64.97    9.5     0.073 general secretion pathway protein B
  BNDDHPLM_00021      K07169  378.90    9.5     0.047 FHA domain-containing protein
  BNDDHPLM_00021      K18302  361.63    9.4     0.043 membrane fusion protein, multidrug efflux system
  BNDDHPLM_00021      K13582  270.37    8.0     0.083 localization factor PodJL
  BNDDHPLM_00021      K15727  277.80    7.9      0.12 membrane fusion protein, heavy metal efflux system
* BNDDHPLM_00022      K03786  175.20  249.6   5.1e-75 3-dehydroquinate dehydratase II [EC:4.2.1.10]
  BNDDHPLM_00022      K01271  293.90  143.9   6.3e-43 Xaa-Pro dipeptidase [EC:3.4.13.9]
  BNDDHPLM_00022      K16021  208.63  135.9   7.1e-41 5-deoxy-5-amino-3-dehydroquinate dehydratase
  BNDDHPLM_00022      K17213  326.17   14.1    0.0016 inositol transport system substrate-binding protein
  BNDDHPLM_00022      K02044  112.30   11.8    0.0072 phosphonate transport system substrate-binding protein
  BNDDHPLM_00022      K10780  259.07    9.7     0.049 enoyl-[acyl-carrier protein] reductase III [EC:1.3.1.104]
* BNDDHPLM_00023      K02549  212.53  294.7   1.7e-88 o-succinylbenzoate synthase [EC:4.2.1.113]
  BNDDHPLM_00023      K19802  303.13  121.4   4.3e-36 L-Ala-D/L-Glu epimerase [EC:5.1.1.20]
  BNDDHPLM_00023      K01856  354.10   70.1   1.5e-20 muconate cycloisomerase [EC:5.5.1.1]
  BNDDHPLM_00023      K01706  468.30   54.8   5.6e-16 glucarate dehydratase [EC:4.2.1.40]
  BNDDHPLM_00023      K21624  406.27   43.5   1.9e-12 cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]
  BNDDHPLM_00023      K18983  369.40   40.5   1.4e-11 D-galactarolactone cycloisomerase [EC:5.5.1.27]
  BNDDHPLM_00023      K01683  457.60   32.1   5.3e-09 D-arabinonate dehydratase [EC:4.2.1.5]
  BNDDHPLM_00023      K20023  453.13   22.2   4.9e-06 L-talarate/galactarate dehydratase [EC:4.2.1.156 4.2.1.42]
  BNDDHPLM_00023      K22209  396.23   18.1   8.8e-05 D(-)-tartrate dehydratase [EC:4.2.1.81]
  BNDDHPLM_00023      K21617  592.37   17.3   0.00022 4-hydroxyproline betaine 2-epimerase [EC:5.1.1.22]
  BNDDHPLM_00023      K13918  779.77   16.9   0.00019 glucarate dehydratase-related protein
  BNDDHPLM_00023      K12661  382.60   16.6    0.0002 L-rhamnonate dehydratase [EC:4.2.1.90]
  BNDDHPLM_00023      K18334  716.10   14.7   0.00087 L-fuconate dehydratase [EC:4.2.1.68]
* BNDDHPLM_00024      K01661  397.20  496.9  2.9e-150 naphthoate synthase [EC:4.1.3.36]
  BNDDHPLM_00024      K07536  388.70  356.3  8.6e-108 2-ketocyclohexanecarboxyl-CoA hydrolase [EC:3.1.2.-]
  BNDDHPLM_00024      K01715  331.03  231.8   1.7e-69 enoyl-CoA hydratase [EC:4.2.1.17]
  BNDDHPLM_00024      K01692  225.27  218.4   1.9e-65 enoyl-CoA hydratase [EC:4.2.1.17]
  BNDDHPLM_00024      K15866  289.23  210.7   3.7e-63 2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]
  BNDDHPLM_00024      K13766  263.80  189.0   1.1e-56 methylglutaconyl-CoA hydratase [EC:4.2.1.18]
  BNDDHPLM_00024      K07546  284.97  182.7     8e-55 E-phenylitaconyl-CoA hydratase [EC:4.2.1.-]
  BNDDHPLM_00024      K15019  343.33  181.2   2.9e-54 3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116]
  BNDDHPLM_00024      K15016  427.60  179.3   1.2e-53 enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35]
  BNDDHPLM_00024      K08299  323.93  171.1   3.5e-51 crotonobetainyl-CoA hydratase [EC:4.2.1.149]
  BNDDHPLM_00024      K07511  452.60  159.7   1.1e-47 enoyl-CoA hydratase [EC:4.2.1.17]
  BNDDHPLM_00024      K16426  373.87  158.0   2.4e-47 dehydration protein DpgD
  BNDDHPLM_00024      K13767  316.43  151.9   1.8e-45 enoyl-CoA hydratase [EC:4.2.1.17]
  BNDDHPLM_00024      K05607  352.70  150.3   8.6e-45 methylglutaconyl-CoA hydratase [EC:4.2.1.18]
  BNDDHPLM_00024      K18383  257.70  149.5   8.6e-45 feruloyl-CoA hydratase/lyase [EC:4.1.2.61]
  BNDDHPLM_00024      K13779  282.03  135.2   2.8e-40 isohexenylglutaconyl-CoA hydratase [EC:4.2.1.57]
  BNDDHPLM_00024      K16880  335.00  133.7   6.6e-40 2-oxoglutaroyl-CoA hydrolase
  BNDDHPLM_00024      K13239  270.73  128.8   2.9e-38 Delta3-Delta2-enoyl-CoA isomerase [EC:5.3.3.8]
  BNDDHPLM_00024      K07534  471.13  128.5   2.4e-38 cyclohex-1-ene-1-carboxyl-CoA hydratase [EC:4.2.1.-]
  BNDDHPLM_00024      K07537  288.00  128.3   2.2e-38 cyclohexa-1,5-dienecarbonyl-CoA hydratase [EC:4.2.1.100]
  BNDDHPLM_00024      K11264  238.40  117.9   4.8e-35 methylmalonyl-CoA decarboxylase [EC:4.1.1.-]
  BNDDHPLM_00024      K07539  610.73  105.8   2.1e-31 6-oxocyclohex-1-ene-carbonyl-CoA hydrolase [EC:3.7.1.21]
  BNDDHPLM_00024      K18474  367.90  104.0   8.4e-31 trans-2-decenoyl-[acyl-carrier protein] isomerase [EC:5.3.3.14]
  BNDDHPLM_00024      K07516  738.07   98.5   2.2e-29 3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]
  BNDDHPLM_00024      K15313  349.83   97.4   6.7e-29 polyketide biosynthesis enoyl-CoA hydratase PksI
  BNDDHPLM_00024      K20036  321.03   96.8   1.2e-28 (methylthio)acryloyl-CoA hydratase [EC:4.2.1.155]
  BNDDHPLM_00024      K01782  808.37   91.3   4.4e-27 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]
  BNDDHPLM_00024      K13238  212.63   80.8   8.6e-24 Delta3-Delta2-enoyl-CoA isomerase [EC:5.3.3.8]
  BNDDHPLM_00024      K18570       -   80.1   1.6e-23 putative hydratase
  BNDDHPLM_00024      K15312  208.83   75.0     5e-22 polyketide biosynthesis enoyl-CoA hydratase PksH
  BNDDHPLM_00024      K18317  340.60   75.0   5.7e-22 carboxymethylproline synthase [EC:2.3.1.226]
  BNDDHPLM_00024      K05605  443.70   72.8   2.2e-21 3-hydroxyisobutyryl-CoA hydrolase [EC:3.1.2.4]
  BNDDHPLM_00024      K18583       -   66.8   2.3e-19 carboxymethylproline synthase [EC:2.3.1.226]
  BNDDHPLM_00024      K14469 2774.67   64.3   2.8e-19 acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36]
  BNDDHPLM_00024      K01825  746.73   63.6     1e-18 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]
  BNDDHPLM_00024      K07517  172.30   58.7   5.3e-17 Delta3-Delta2-enoyl-CoA isomerase [EC:5.3.3.8]
  BNDDHPLM_00024      K13816  195.40   55.7   3.8e-16 DSF synthase
  BNDDHPLM_00024      K16427  481.60   50.4   1.6e-14 (3,5-dihydroxyphenyl)acetyl-CoA 1,2-dioxygenase [EC:1.13.11.80]
  BNDDHPLM_00024      K19640  378.57   40.2   1.4e-11 putative two-component system protein, hydrogenase maturation factor HypX/HoxX
  BNDDHPLM_00024      K00626  220.53   27.0   1.7e-07 acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
  BNDDHPLM_00024      K16425  210.90   23.8   2.8e-06 isomerase DpgB
  BNDDHPLM_00024      K01604  764.17   14.1    0.0012 methylmalonyl-CoA decarboxylase subunit alpha [EC:7.2.4.3]
  BNDDHPLM_00024      K14632   89.97   12.3    0.0091 C-6 monooxygenase
  BNDDHPLM_00024      K04773  188.00   10.5      0.02 protease IV [EC:3.4.21.-]
  BNDDHPLM_00024      K04104  385.20    9.2     0.044 acyl-CoA carboxylase subunit beta [EC:6.4.1.-]
* BNDDHPLM_00026      K02968   27.67  109.1   3.5e-32 small subunit ribosomal protein S20
* BNDDHPLM_00027      K03980  214.57  441.3  5.9e-133 putative peptidoglycan lipid II flippase
